firstName,lastName,movieTitle,releaseYear
Franz,Waxman,Taras Bulba,1962
Elmer,Bernstein,To Kill a Mockingbird,1962
Ray,Heindorf,The Music Man,1962
Georgie,Stoll,Billy Rose's Jumbo,1962
Michel,Magne,Gigot,1962
Frank,Perkins,Gypsy,1962
Leigh,Harline,The Wonderful World of the Brothers Grimm,1962
John,Addison,Tom Jones,1963
Dimitri,Tiomkin,55 Days at Peking,1963
Alex,North,Cleopatra,1963
Alfred,Newman,How the West Was Won,1962
Ken,Darby,How the West Was Won,1962
Ernest,Gold,"It's a Mad, Mad, Mad, Mad World",1963
André,Previn,Irma la Douce,1963
Johnny,Green,Bye Bye Birdie,1963
Leith,Stevens,A New Kind of Love,1963
Maurice,Jarre,Sundays and Cybele,1962
George,Bruns,The Sword in the Stone,1963
Sherman,Brothers,Mary Poppins,1964
Laurence,Rosenthal,Becket,1964
Dimitri,Tiomkin,The Fall of the Roman Empire,1964
Frank,De Vol,"Hush...Hush, Sweet Charlotte",1964
Henry,Mancini,The Pink Panther,1964
André,Previn,My Fair Lady,1964
George,Martin,A Hard Day's Night,1964
Irwin,Kostal,Mary Poppins,1964
Nelson,Riddle,Robin and the 7 Hoods,1964
Robert,Armbruster,The Unsinkable Molly Brown,1964
Leo,Arnaud,The Unsinkable Molly Brown,1964
Jack,Elliott,The Unsinkable Molly Brown,1964
Jack,Hayes,The Unsinkable Molly Brown,1964
Calvin,Jackson,The Unsinkable Molly Brown,1964
Leo,Shuken,The Unsinkable Molly Brown,1964
Maurice,Jarre,Doctor Zhivago,1965
Alex,North,The Agony and the Ecstasy,1965
Alfred,Newman,The Greatest Story Ever Told,1965
Jerry,Goldsmith,A Patch of Blue,1965
Jacques,Demy,The Umbrellas of Cherbourg,1964
Michel,Legrand,The Umbrellas of Cherbourg,1964
Irwin,Kostal,The Sound of Music,1965
Frank,De Vol,Cat Ballou,1965
Sandy,Courage,The Pleasure Seekers,1964
Lionel,Newman,The Pleasure Seekers,1964
Don,Walker,A Thousand Clowns,1965
Michel,Legrand,The Umbrellas of Cherbourg,1964
John,Barry,Born Free,1966
Toshiro,Mayuzumi,The Bible: In the Beginning...,1966
Elmer,Bernstein,Hawaii,1966
Jerry,Goldsmith,The Sand Pebbles,1966
Alex,North,Who's Afraid of Virginia Woolf?,1966
Ken,Thorne,A Funny Thing Happened on the Way to the Forum,1966
Luis,Bacalov,The Gospel According to St. Matthew,1964
Elmer,Bernstein,Return of the Seven,1966
Harry,Sukman,The Singing Nun,1966
Al,Ham,Stop the World – I Want to Get Off,1966
Elmer,Bernstein,Thoroughly Modern Millie,1967
Lalo,Schifrin,Cool Hand Luke,1967
Leslie,Bricusse,Doctor Dolittle,1967
Richard,Rodney Bennett,Far from the Madding Crowd,1967
Quincy,Jones,In Cold Blood,1967
Ken,Darby,Camelot,1967
Alfred,Newman,Camelot,1967
Sandy,Courage,Doctor Dolittle,1967
Lionel,Newman,Doctor Dolittle,1967
Frank,De Vol,Guess Who's Coming to Dinner,1967
André,Previn,Thoroughly Modern Millie,1967
John,Williams,Valley of the Dolls,1967
John,Barry,The Lion in Winter,1968
Lalo,Schifrin,The Fox,1967
Jerry,Goldsmith,Planet of the Apes,1968
Alex,North,The Shoes of the Fisherman,1968
Michel,Legrand,The Thomas Crown Affair,1968
Johnny,Green,Oliver!,1968
Ray,Heindorf,Finian's Rainbow,1968
Walter,Scharf,Funny Girl,1968
Lennie,Hayton,Star!,1968
Jacques,Demy,The Young Girls of Rochefort,1967
Burt,Bacharach,Butch Cassidy and the Sundance Kid,1969
Georges,Delerue,Anne of the Thousand Days,1969
John,Williams,The Reivers,1969
Ernest,Gold,The Secret of Santa Vittoria,1969
Jerry,Fielding,The Wild Bunch,1969
Lennie,Hayton,"Hello, Dolly!",1969
Lionel,Newman,"Hello, Dolly!",1969
Leslie,Bricusse,"Goodbye, Mr. Chips",1969
John,Williams,"Goodbye, Mr. Chips",1969
Nelson,Riddle,Paint Your Wagon,1969
Cy,Coleman,Sweet Charity,1969
Johnny,Green,"They Shoot Horses, Don't They?",1969
Albert,Woodbury,"They Shoot Horses, Don't They?",1969
Francis,Lai,Love Story,1970
Alfred,Newman,Airport,1970
Frank,Cordell,Cromwell,1970
Jerry,Goldsmith,Patton,1969
Henry,Mancini,Sunflower,1970
Paul,McCartney,Let It Be,1970
John,Lennon,Let It Be,1970
Ringo,Starr,Let It Be,1970
George,Harrison,Let It Be,1970
Fred,Karlin,The Baby Maker,1970
Rod,McKuen,A Boy Named Charlie Brown,1969
John,Scott Trotter,A Boy Named Charlie Brown,1969
Bill,Melendez,A Boy Named Charlie Brown,1969
Vince,Guaraldi,A Boy Named Charlie Brown,1969
Henry,Mancini,Darling Lili,1970
Johnny,Mercer,Darling Lili,1970
Leslie,Bricusse,Scrooge,1970
Ian,Fraser,Scrooge,1970
Herbert,W. Spencer,Scrooge,1970
Michel,Legrand,Summer of '42,1971
John,Barry,"Mary, Queen of Scots",1971
Richard,Rodney Bennett,Nicholas and Alexandra,1971
Isaac,Hayes,Shaft,1971
Jerry,Fielding,Straw Dogs,1971
John,Williams,Fiddler on the Roof,1971
Sherman,Brothers,Bedknobs and Broomsticks,1971
Irwin,Kostal,Bedknobs and Broomsticks,1971
Peter,Maxwell Davies,The Boy Friend,1971
Peter,Greenwell,The Boy Friend,1971
Dimitri,Tiomkin,Tchaikovsky,1970
Leslie,Bricusse,Willy Wonka & the Chocolate Factory,1971
Anthony,Newley,Willy Wonka & the Chocolate Factory,1971
Walter,Scharf,Willy Wonka & the Chocolate Factory,1971
Charlie,Chaplin,Limelight,1972
Raymond,Rasch,Limelight,1972
Larry,Russell,Limelight,1972
Nino,Rota,The Godfather,1972
John,Williams,Images,1972
Buddy,Baker,Napoleon and Samantha,1972
John,Williams,The Poseidon Adventure,1972
John,Addison,Sleuth,1972
Ralph,Burns,Cabaret,1972
Gil,Askey,Lady Sings the Blues,1972
Laurence,Rosenthal,Man of La Mancha,1972
Marvin,Hamlisch,The Way We Were,1973
John,Williams,Cinderella Liberty,1973
Georges,Delerue,The Day of the Dolphin,1973
Jerry,Goldsmith,Papillon,1973
John,Cameron,A Touch of Class,1973
Marvin,Hamlisch,The Sting,1973
André,Previn,Jesus Christ Superstar,1973
Herbert,W. Spencer,Jesus Christ Superstar,1973
Andrew,Lloyd Webber,Jesus Christ Superstar,1973
Sherman,Brothers,Tom Sawyer,1973
John,Williams,Tom Sawyer,1973
Nino,Rota,The Godfather Part II,1974
Carmine,Coppola,The Godfather Part II,1974
Jerry,Goldsmith,Chinatown,1974
Richard,Rodney Bennett,Murder on the Orient Express,1974
Alex,North,Shanks,1974
John,Williams,The Towering Inferno,1974
Nelson,Riddle,The Great Gatsby,1974
Alan,Jay Lerner,The Little Prince,1974
Frederick,Loewe,The Little Prince,1974
Douglas,Gamley,The Little Prince,1974
Angela,Morley,The Little Prince,1974
Paul,Williams,Phantom of the Paradise,1974
George,Tipton,Phantom of the Paradise,1974
John,Williams,Jaws,1975
Gerald,Fried,"Birds Do It, Bees Do It",1974
Alex,North,Bite the Bullet,1975
Jack,Nitzsche,One Flew Over the Cuckoo's Nest,1975
Jerry,Goldsmith,The Wind and the Lion,1975
Leonard,Rosenman,Barry Lyndon,1975
Peter,Matz,Funny Lady,1975
Pete,Townshend,Tommy,1975
Jerry,Goldsmith,The Omen,1976
Bernard,Herrmann,Obsession,1976
Jerry,Fielding,The Outlaw Josey Wales,1976
Bernard,Herrmann,Taxi Driver,1976
Lalo,Schifrin,Voyage of the Damned,1976
Leonard,Rosenman,Bound for Glory,1976
Paul,Williams,Bugsy Malone,1976
Roger,Kellaway,A Star Is Born,1976
John,Williams,Star Wars,1977
John,Williams,Close Encounters of the Third Kind,1977
Georges,Delerue,Julia,1977
Maurice,Jarre,"Mohammad, Messenger of God",1977
Marvin,Hamlisch,The Spy Who Loved Me,1977
Jonathan,Tunick,A Little Night Music,1977
Joel,Hirschhorn,Pete's Dragon,1977
Al,Kasha,Pete's Dragon,1977
Irwin,Kostal,Pete's Dragon,1977
Sherman,Brothers,The Slipper and the Rose,1976
Angela,Morley,The Slipper and the Rose,1976
Giorgio,Moroder,Midnight Express,1978
Jerry,Goldsmith,The Boys from Brazil,1978
Ennio,Morricone,Days of Heaven,1978
Dave,Grusin,Heaven Can Wait,1978
John,Williams,Superman,1978
Joe,Renzetti,The Buddy Holly Story,1978
Jerry,Wexler,Pretty Baby,1978
Quincy,Jones,The Wiz,1978
Georges,Delerue,A Little Romance,1979
Henry,Mancini,10,1979
Lalo,Schifrin,The Amityville Horror,1979
Dave,Grusin,The Champ,1979
Jerry,Goldsmith,Star Trek: The Motion Picture,1979
Ralph,Burns,All That Jazz,1979
Patrick,Williams,Breaking Away,1979
Paul,Williams,The Muppet Movie,1979
Kenny,Ascher,The Muppet Movie,1979
Michael,Gore,Fame,1980
John,Corigliano,Altered States,1980
John,Morris,The Elephant Man,1980
John,Williams,The Empire Strikes Back,1980
Philippe,Sarde,Tess,1979
Vangelis,Papathanassiou,Chariots of Fire,1981
Alex,North,Dragonslayer,1981
Dave,Grusin,On Golden Pond,1981
Randy,Newman,Ragtime,1981
John,Williams,Raiders of the Lost Ark,1981
John,Williams,E.T. the Extra-Terrestrial,1982
George,Fenton,Gandhi,1982
Ravi,Shankar,Gandhi,1982
Jack,Nitzsche,An Officer and a Gentleman,1982
Jerry,Goldsmith,Poltergeist,1982
Marvin,Hamlisch,Sophie's Choice,1982
Henry,Mancini,Victor/Victoria,1982
Leslie,Bricusse,Victor/Victoria,1982
Ralph,Burns,Annie,1982
Tom,Waits,One from the Heart,1982
Bill,Conti,The Right Stuff,1983
Leonard,Rosenman,Cross Creek,1983
John,Williams,Return of the Jedi,1983
Michael,Gore,Terms of Endearment,1983
Jerry,Goldsmith,Under Fire,1983
Michel,Legrand,Yentl,1983
Alan,and Marilyn Bergman,Yentl,1983
Lalo,Schifrin,The Sting II,1983
Elmer,Bernstein,Trading Places,1983
Maurice,Jarre,A Passage to India,1984
John,Williams,Indiana Jones and the Temple of Doom,1984
John,Williams,The River,1984
Randy,Newman,The Natural,1984
Alex,North,Under the Volcano,1984
Prince,Nelson,Purple Rain,1984
Jeff,Moss,The Muppets Take Manhattan,1984
Kris,Kristofferson,Songwriter,1984
John,Barry,Out of Africa,1985
Georges,Delerue,Agnes of God,1985
Jorge,Calandrelli,The Color Purple,1985
Andraé,Crouch,The Color Purple,1985
Jack,Hayes,The Color Purple,1985
Jerry,Hey,The Color Purple,1985
Quincy,Jones,The Color Purple,1985
Randy,Kerber,The Color Purple,1985
Jeremy,Lubbock,The Color Purple,1985
Caiphus,Semenya,The Color Purple,1985
Fred,Steiner,The Color Purple,1985
Rod,Temperton,The Color Purple,1985
Bruce,Broughton,Silverado,1985
Maurice,Jarre,Witness,1985
Herbie,Hancock,Round Midnight,1986
James,Horner,Aliens,1986
Jerry,Goldsmith,Hoosiers,1986
Ennio,Morricone,The Mission,1986
Leonard,Rosenman,Star Trek IV: The Voyage Home,1986
Ryuichi,Sakamoto,The Last Emperor,1987
David,Byrne,The Last Emperor,1987
Cong,Su,The Last Emperor,1987
George,Fenton,Cry Freedom,1987
Jonas,Gwangwa,Cry Freedom,1987
John,Williams,Empire of the Sun,1987
John,Williams,The Witches of Eastwick,1987
Ennio,Morricone,The Untouchables,1987
Dave,Grusin,The Milagro Beanfield War,1988
John,Williams,The Accidental Tourist,1988
George,Fenton,Dangerous Liaisons,1988
Maurice,Jarre,Gorillas in the Mist,1988
Hans,Zimmer,Rain Man,1988
Alan,Menken,The Little Mermaid,1989
John,Williams,Born on the Fourth of July,1989
John,Williams,Indiana Jones and the Last Crusade,1989
Dave,Grusin,The Fabulous Baker Boys,1989
James,Horner,Field of Dreams,1989
John,Barry,Dances with Wolves,1990
Randy,Newman,Avalon,1990
Maurice,Jarre,Ghost,1990
Dave,Grusin,Havana,1990
John,Williams,Home Alone,1990
Alan,Menken,Beauty and the Beast,1991
Ennio,Morricone,Bugsy,1991
George,Fenton,The Fisher King,1991
John,Williams,JFK,1991
James,Newton Howard,The Prince of Tides,1991
Alan,Menken,Aladdin,1992
Jerry,Goldsmith,Basic Instinct,1992
John,Barry,Chaplin,1992
Richard,Robbins,Howards End,1992
Mark,Isham,A River Runs Through It,1992
John,Williams,Schindler's List,1993
Elmer,Bernstein,The Age of Innocence,1993
Dave,Grusin,The Firm,1993
James,Newton Howard,The Fugitive,1993
Richard,Robbins,The Remains of the Day,1993
Hans,Zimmer,The Lion King,1994
Alan,Silvestri,Forrest Gump,1994
Elliot,Goldenthal,Interview with the Vampire,1994
Thomas,Newman,Little Women,1994
Thomas,Newman,The Shawshank Redemption,1994
Luis,Bacalov,The Postman,1995
James,Horner,Apollo 13,1995
James,Horner,Braveheart 13,1995
John,Williams,Nixon,1995
Patrick,Doyle,Sense and Sensibility,1995
Alan,Menken,Pocahontas,1995
Stephen,Schwartz,Pocahontas,1995
Marc,Shaiman,The American President,1995
John,Williams,Sabrina,1995
Randy,Newman,Toy Story,1995
Thomas,Newman,Unstrung Heroes,1995
Gabriel,Yared,The English Patient,1996
Patrick,Doyle,Hamlet,1996
Elliot,Goldenthal,Michael Collins,1996
David,Hirschfelder,Shine,1996
John,Williams,Sleepers,1996
Rachel,Portman,Emma,1996
Marc,Shaiman,The First Wives Club,1996
Alan,Menken,The Hunchback of Notre Dame,1996
Stephen,Schwartz,The Hunchback of Notre Dame,1996
Randy,Newman,James and the Giant Peach,1996
Hans,Zimmer,The Preacher's Wife,1996
James,Horner,Titanic,1997
John,Williams,Amistad,1997
Danny,Elfman,Good Will Hunting,1997
Philip,Glass,Kundun,1997
Jerry,Goldsmith,L.A. Confidential,1997
Anne,Dudley,The Full Monty,1997
Stephen,Flaherty,Anastasia,1997
Lynn,Ahrens,Anastasia,1997
David,Newman,Anastasia,1997
Hans,Zimmer,As Good as It Gets,1997
James,Newton Howard,My Best Friend's Wedding,1997
Nicola,Piovani,Life Is Beautiful,1997
David,Hirschfelder,Elizabeth,1998
Randy,Newman,Pleasantville,1998
John,Williams,Saving Private Ryan,1998
Hans,Zimmer,The Thin Red Line,1998
Stephen,Warbeck,Shakespeare in Love,1998
Matthew,Wilder,Mulan,1998
David,Zippel,Mulan,1998
Jerry,Goldsmith,Mulan,1998
Marc,Shaiman,Patch Adams,1998
Stephen,Schwartz,The Prince of Egypt,1998
Hans,Zimmer,The Prince of Egypt,1998
John,Corigliano,The Red Violin,1998
Thomas,Newman,American Beauty,1999
John,Williams,Angela's Ashes,1999
Rachel,Portman,The Cider House Rules,1999
Gabriel,Yared,The Talented Mr. Ripley,1999
Tan,Dun,"Crouching Tiger, Hidden Dragon",2000
Rachel,Portman,Chocolat,2000
Hans,Zimmer,Gladiator,2000
Ennio,Morricone,Malèna,2000
John,Williams,The Patriot,2000
Howard,Shore,The Lord of the Rings: The Fellowship of the Ring,2001
John,Williams,A.I. Artificial Intelligence,2001
John,Williams,Harry Potter and the Sorcerer's Stone,2001
James,Horner,A Beautiful Mind,2001
Randy,Newman,"Monsters, Inc.",2001
Elliot,Goldenthal,Frida,2002
John,Williams,Catch Me If You Can,2002
Elmer,Bernstein,Far from Heaven,2002
Philip,Glass,The Hours,2002
Thomas,Newman,Road to Perdition,2002
Howard,Shore,The Lord of the Rings: The Return of the King,2003
Danny,Elfman,Big Fish,2003
Gabriel,Yared,Cold Mountain,2003
Thomas,Newman,Finding Nemo,2003
James,Horner,House of Sand and Fog,2003
Jan,P. Kaczmarek,Finding Neverland,2004
John,Williams,Harry Potter and the Prisoner of Azkaban,2004
Thomas,Newman,Lemony Snicket's A Series of Unfortunate Events,2004
John,Debney,The Passion of the Christ,2004
James,Newton Howard,The Village,2004
Gustavo,Santaolalla,Brokeback Mountain,2005
Alberto,Iglesias,The Constant Gardener,2005
John,Williams,Memoirs of a Geisha,2005
John,Williams,Munich,2005
Dario,Marianelli,Pride & Prejudice,2005
Gustavo,Santaolalla,Babel,2006
Thomas,Newman,The Good German,2006
Philip,Glass,Notes on a Scandal,2006
Javier,Navarrete,Pan's Labyrinth,2006
Alexandre,Desplat,The Queen,2006
Dario,Marianelli,Atonement,2007
Marco,Beltrami,3:10 to Yuma,2007
Alberto,Iglesias,The Kite Runner,2007
James,Newton Howard,Michael Clayton,2007
Michael,Giacchino,Ratatouille,2007
A.,R. Rahman,Slumdog Millionaire,2008
Alexandre,Desplat,The Curious Case of Benjamin Button,2008
James,Newton Howard,Defiance,2008
Danny,Elfman,Milk,2008
Thomas,Newman,WALL-E,2008
Michael,Giacchino,Up,2009
James,Horner,Avatar,2009
Alexandre,Desplat,Fantastic Mr. Fox,2009
Marco,Beltrami,The Hurt Locker,2008
Buck,Sanders,The Hurt Locker,2008
Hans,Zimmer,Sherlock Holmes,2009
Trent,Reznor,The Social Network,2010
Atticus,Ross,The Social Network,2010
A.,R. Rahman,127 Hours,2010
John,Powell,How to Train Your Dragon,2010
Hans,Zimmer,Inception,2010
Alexandre,Desplat,The King's Speech,2010
Ludovic,Bource,The Artist,2011
John,Williams,The Adventures of Tintin,2011
Howard,Shore,Hugo,2011
Alberto,Iglesias,Tinker Tailor Soldier Spy,2011
John,Williams,War Horse,2011
Mychael,Danna,Life of Pi,2012
Dario,Marianelli,Anna Karenina,2012
Alexandre,Desplat,Argo,2012
John,Williams,Lincoln,2012
Thomas,Newman,Skyfall,2012
Steven,Price,Gravity,2013
John,Williams,The Book Thief,2013
Will,Butler,Her,2013
Owen,Pallett,Her,2013
Alexandre,Desplat,Philomena,2013
Thomas,Newman,Saving Mr. Banks,2013
Alexandre,Desplat,The Grand Budapest Hotel,2014
Alexandre,Desplat,The Imitation Game,2014
Hans,Zimmer,Interstellar,2014
Gary,Yershon,Mr. Turner,2014
Jóhann,Jóhannsson,The Theory of Everything,2014
Ennio,Morricone,The Hateful Eight,2015
Thomas,Newman,Bridge of Spies,2015
Carter,Burwell,Carol,2015
Jóhann,Jóhannsson,Sicario,2015
John,Williams,Star Wars: The Force Awakens,2015
Justin,Hurwitz,La La Land,2016
Mica,Levi,Jackie,2016
Dustin,O'Halloran,Lion,2016
Volker,Bertelmann,Lion,2016
Nicholas,Britell,Moonlight,2016
Thomas,Newman,Passengers,2016
Alexandre,Desplat,The Shape of Water,2017
Hans,Zimmer,Dunkirk,2017
Jonny,Greenwood,Phantom Thread,2017
John,Williams,Star Wars: The Last Jedi,2017
Carter,Burwell,"Three Billboards Outside Ebbing, Missouri",2017
Ludwig,Göransson,Black Panther,2018
Terence,Blanchard,BlacKkKlansman,2018
Nicholas,Britell,If Beale Street Could Talk,2018
Alexandre,Desplat,Isle of Dogs,2018
Marc,Shaiman,Mary Poppins Returns,2018
Hildur,Guðnadóttir,Joker,2019
Alexandre,Desplat,Little Women,2019
Randy,Newman,Marriage Story,2019
Thomas,Newman,1917,2019
John,Williams,Star Wars: The Rise of Skywalker,2019
Trent,Reznor,Soul,2020
Atticus,Ross,Soul,2020
Jon,Batiste,Soul,2020
Terence,Blanchard,Da 5 Bloods,2020
Trent,Reznor,Mank,2020
Atticus,Ross,Mank,2020
Emile,Mosseri,Minari,2020
James,Newton Howard,News of the World,2020
Hans,Zimmer,Dune,2021
Nicholas,Britell,Don't Look Up,2021
Germaine,Franco,Encanto,2021
Alberto,Iglesias,Parallel Mothers,2021
Jonny,Greenwood,The Power of the Dog,2021
Volker,Bertelmann,All Quiet on the Western Front,2022
Justin,Hurwitz,Babylon,2022
Carter,Burwell,The Banshees of Inisherin,2022
Son,Lux,Everything Everywhere All at Once,2022
John,Williams,The Fabelmans,2022
Ludwig,Göransson,Oppenheimer,2023
Laura,Karpman,American Fiction,2023
John,Williams,Indiana Jones and the Dial of Destiny,2023
Robbie,Robertson,Killers of the Flower Moon,2023
Jerskin,Fendrix,Poor Things,2023
Daniel,Blumberg,The Brutalist,2024
Volker,Bertelmann,Conclave,2024
Clément,Ducol,Emilia Pérez,2024
Camille,Dalmais,Emilia Pérez,2024
John,Powell,Wicked,2024
Stephen,Schwartz,Wicked,2024
Kris,Bowers,The Wild Robot,2024
Preston,Sturges,The Great McGinty,1940
Ben,Hecht,Angels Over Broadway,1940
John,Huston,Dr. Ehrlich's Magic Bullet,1940
Charles,Bennett,Foreign Correspondent,1940
Joan,Harrison,Foreign Correspondent,1940
Charlie,Chaplin,The Great Dictator,1940
Herman,J. Mankiewicz,Citizen Kane,1941
Orson,Welles,Citizen Kane,1941
Norman,Krasna,The Devil and Miss Jones,1941
Harry,Chandlee,Sergeant York,1941
John,Huston,Sergeant York,1941
Howard,Koch,Sergeant York,1941
Karl,Tunberg,"Tall, Dark and Handsome",1941
Darrell,Ware,"Tall, Dark and Handsome",1941
Paul,Jarrico,"Tom, Dick and Harry",1941
Ring,Lardner Jr.,Woman of the Year,1942
Michael,Kanin,Woman of the Year,1942
Michael,Powell,One of Our Aircraft Is Missing,1942
Emeric,Pressburger,One of Our Aircraft Is Missing,1942
Frank,Butler,Road to Morocco,1942
Don,Hartman,Road to Morocco,1942
W.,R. Burnett,Wake Island,1942
Frank,Butler,Wake Island,1942
George,Oppenheimer,The War Against Mrs. Hadley,1942
Norman,Krasna,Princess O'Rourke,1943
Dudley,Nichols,Air Force,1943
Noël,Coward,In Which We Serve,1942
Lillian,Hellman,The North Star,1943
Allan,Scott,So Proudly We Hail!,1943
Lamar,Trotti,Wilson,1944
Preston,Sturges,Hail the Conquering Hero,1944
Richard,Connell,Two Girls and a Sailor,1944
Gladys,Lehman,Two Girls and a Sailor,1944
Jerome,Cady,Wing and a Prayer,1944
Richard,Schweizer,Marie-Louise,1944
Philip,Yordan,Dillinger,1945
Myles,Connolly,Music for Millions,1944
Harry,Kurnitz,"What Next, Corporal Hargrove?",1945
Muriel,Box,The Seventh Veil,1945
Sydney,Box,The Seventh Veil,1945
Raymond,Chandler,The Blue Dahlia,1946
Jacques,Prévert,Children of Paradise,1945
Ben,Hecht,Notorious,1946
Melvin,Frank,Road to Utopia,1946
Norman,Panama,Road to Utopia,1946
Sidney,Sheldon,The Bachelor and the Bobby-Soxer,1947
Abraham,Polonsky,Body and Soul,1947
Ruth,Gordon,A Double Life,1947
Garson,Kanin,A Double Life,1947
Charlie,Chaplin,Monsieur Verdoux,1947
Sergio,Amidei,Shoeshine,1946
Adolfo,Franci,Shoeshine,1946
Cesare,Giulio Viola,Shoeshine,1946
Cesare,Zavattini,Shoeshine,1946
Robert,Pirosh,Battleground,1949
Sidney,Buchman,Jolson Sings Again,1949
Sergio,Amidei,Paisan,1946
Federico,Fellini,Paisan,1946
Alfred,Hayes,Paisan,1946
Marcello,Pagliero,Paisan,1946
Roberto,Rossellini,Paisan,1946
T.,E. B. Clarke,Passport to Pimlico,1949
Helen,Levitt,The Quiet One,1948
Janice,Loeb,The Quiet One,1948
Sidney,Meyers,The Quiet One,1948
Charles,Brackett,Sunset Boulevard,1950
D.,M. Marshman Jr.,Sunset Boulevard,1950
Billy,Wilder,Sunset Boulevard,1950
Ruth,Gordon,Adam's Rib,1949
Garson,Kanin,Adam's Rib,1949
Virginia,Kellogg,Caged,1950
Bernard,C. Schoenfeld,Caged,1950
Carl,Foreman,The Men,1950
Joseph,L. Mankiewicz,No Way Out,1950
Lesser,Samuels,No Way Out,1950
Alan,Jay Lerner,An American in Paris,1951
Walter,Newman,Ace in the Hole,1951
Lesser,Samuels,Ace in the Hole,1951
Billy,Wilder,Ace in the Hole,1951
Philip,Dunne,David and Bathsheba,1951
Robert,Pirosh,Go for Broke!,1951
Clarence,Greene,The Well,1951
Russell,Rouse,The Well,1951
T.,E. B. Clarke,The Lavender Hill Mob,1951
Sydney,Boehm,The Atomic City,1952
Terence,Rattigan,Breaking the Sound Barrier,1952
Ruth,Gordon,Pat and Mike,1952
Garson,Kanin,Pat and Mike,1952
John,Steinbeck,Viva Zapata!,1952
Charles,Brackett,Titanic,1953
Richard,L. Breen,Titanic,1953
Walter,Reisch,Titanic,1953
Betty,Comden,The Band Wagon,1953
Adolph,Green,The Band Wagon,1953
Richard,Murphy,The Desert Rats,1953
Harold,Jack Bloom,The Naked Spur,1953
Sam,Rolfe,The Naked Spur,1953
Millard,Kaufman,Take the High Ground!,1953
Budd,Schulberg,On the Waterfront,1954
Joseph,L. Mankiewicz,The Barefoot Contessa,1954
William,Rose,Genevieve,1953
Oscar,Brodney,The Glenn Miller Story,1954
Valentine,Davies,The Glenn Miller Story,1954
Melvin,Frank,Knock on Wood,1954
Norman,Panama,Knock on Wood,1954
Sonya,Levien,Interrupted Melody,1955
William,Ludwig,Interrupted Melody,1955
Emmet,Lavery,The Court-Martial of Billy Mitchell,1955
Milton,Sperling,The Court-Martial of Billy Mitchell,1955
Betty,Comden,It's Always Fair Weather,1955
Adolph,Green,It's Always Fair Weather,1955
Henri,Marquet,Mr. Hulot's Holiday,1953
Jacques,Tati,Mr. Hulot's Holiday,1953
Melville,Shavelson,The Seven Little Foys,1955
Jack,Rose,The Seven Little Foys,1955
Albert,Lamorisse,The Red Balloon,1956
Robert,Lewin,The Bold and the Brave,1956
Andrew,L. Stone,Julie,1956
Federico,Fellini,La Strada,1954
Tullio,Pinelli,La Strada,1954
William,Rose,The Ladykillers,1955
George,Wells,Designing Woman,1957
Leonard,Gershe,Funny Face,1957
Robert,Campbell,Man of a Thousand Faces,1957
Ivan,Goff,Man of a Thousand Faces,1957
Ben,Roberts,Man of a Thousand Faces,1957
Ralph,Wheelwright,Man of a Thousand Faces,1957
Dudley,Nichols,The Tin Star,1957
Federico,Fellini,I Vitelloni,1957
Ennio,Flaiano,I Vitelloni,1957
Tullio,Pinelli,I Vitelloni,1957
Nedrick,Young,The Defiant Ones,1958
Harold,Jacob Smith,The Defiant Ones,1958
Paddy,Chayefsky,The Goddess,1958
Melville,Shavelson,Houseboat,1958
Jack,Rose,Houseboat,1958
William,Bowers,The Sheepman,1958
James,Edward Grant,The Sheepman,1958
Fay,Kanin,Teacher's Pet,1958
Michael,Kanin,Teacher's Pet,1958
Stanley,Shapiro,Pillow Talk,1959
Maurice,Richlin,Pillow Talk,1959
Clarence,Greene,Pillow Talk,1959
Russell,Rouse,Pillow Talk,1959
Marcel,Moussy,The 400 Blows,1959
François,Truffaut,The 400 Blows,1959
Ernest,Lehman,North by Northwest,1959
Paul,King,Operation Petticoat,1959
Ingmar,Bergman,Wild Strawberries,1957
I.,L. Diamond,The Apartment,1960
Billy,Wilder,The Apartment,1960
Bryan,Forbes,The Angry Silence,1960
Michael,Craig,The Angry Silence,1960
Richard,Gregson,The Angry Silence,1960
Melvin,Frank,The Facts of Life,1960
Norman,Panama,The Facts of Life,1960
Marguerite,Duras,"Hiroshima, Mon Amour",1960
Jules,Dassin,Never on Sunday,1960
William,Inge,Splendor in the Grass,1961
Grigory,Chukhray,Ballad of a Soldier,1959
Valentin,Yezhov,Ballad of a Soldier,1959
Sergio,Amidei,General Della Rovere,1959
Indro,Montanelli,General Della Rovere,1959
Federico,Fellini,La Dolce Vita,1960
Ennio,Flaiano,La Dolce Vita,1960
Tullio,Pinelli,La Dolce Vita,1960
Brunello,Rondi,La Dolce Vita,1960
Paul,Henning,Lover Come Back,1961
Stanley,Shapiro,Lover Come Back,1961
Ennio,De Concini,Divorce Italian Style,1961
Pietro,Germi,Divorce Italian Style,1961
Alfredo,Giannetti,Divorce Italian Style,1961
Charles,Kaufman,Freud,1962
Wolfgang,Reinhardt,Freud,1962
Alain,Robbe-Grillet,Last Year at Marienbad,1961
Nate,Monaster,That Touch of Mink,1962
Stanley,Shapiro,That Touch of Mink,1962
Ingmar,Bergman,Through a Glass Darkly,1961
James,R. Webb,How the West Was Won,1962
Elia,Kazan,America America,1963
Federico,Fellini,8½,1963
Ennio,Flaiano,8½,1963
Tullio,Pinelli,8½,1963
