firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Cale,Boyter,Dune: Part Two,2024,Best Picture,97th,no
Tanya,Lapointe,Dune: Part Two,2024,Best Picture,97th,no
Denis,Villeneuve,Dune: Part Two,2024,Best Picture,97th,no
Pascal,Caucheteux,Emilia Pérez,2024,Best Picture,97th,no
Jacques,Audiard,Emilia Pérez,2024,Best Picture,97th,no
Rodrigo,Teixeira,I'm Still Here,2024,Best Picture,97th,no
Dede,Gardner,Nickel Boys,2024,Best Picture,97th,no
Jeremy,Kleiner,Nickel Boys,2024,Best Picture,97th,no
Joslyn,Barnes,Nickel Boys,2024,Best Picture,97th,no
Coralie,Fargeat,The Substance,2024,Best Picture,97th,no
Tim,Bevan,The Substance,2024,Best Picture,97th,no
Eric,Fellner,The Substance,2024,Best Picture,97th,no
Marc,Platt,Wicked,2024,Best Picture,97th,no
